Field_Name,Tooltip,Field_Type,Needs_Review,Review_Reasons,Matched_Rules,Match_Explanations,Domains,Persona,Biographical_Subcategories,Part,Part_Num,Line,Subline,Base_Field_Type,Position
Pt8Line1C1c_Checkboxg[1],"Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. D. Other Class A. / Class B Conditions for Communicable Diseases of Public Health Significance. 1. Findings. C. Hansen's Disease (leprosy, any classification) treated or partially treated, Class B. Select Mid-borderline, borderline lepromatous, lepromatous (multibacillary).",Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.6), ('immigration', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1C1c_Checkboxg,1
Pt8Line1C2_Remarks[0],"Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. D. Other Class A. / Class B Conditions for Communicable Diseases of Public Health Significance. 2. Enter Remarks: (Include any therapy given and any counseling or referrals). If you need extra space to complete this section, use the space provided in Part 11. Additional Information.",Tx,False,,,,"[('medical', 0.6), ('biographical', 0.3), ('employment', 0.3)]","[('applicant', 2.0)]",[],Part 8,8,,,Pt8Line1C2_Remarks,0
Pt8Line1C3_Dosage[0],Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. C. Gonorrhea. 3. Enter Remarks: (Include any symptoms or treatment given with doses and dates of administration). Enter Dosage.,Tx,True,No persona identified,date(1.50),Date field,"[('medical', 0.6), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1C3_Dosage,0
Pt8Line1C3_Drug[0],Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. C. Gonorrhea. 3. Enter Remarks: (Include any symptoms or treatment given with doses and dates of administration). Enter Drug.,Tx,True,No persona identified,date(1.50),Date field,"[('medical', 0.6), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1C3_Drug,0
Pt8Line1C3_endDate[0],"Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. C. Gonorrhea. 3. Enter Remarks: (Include any symptoms or treatment given with doses and dates of administration). Enter End Date. Enter as 2-digit Month, 2-digit Day, and 4-digit Year.",Tx,True,No persona identified,date(1.50),Date field,"[('medical', 0.6), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1C3_endDate,0
Pt8Line1C3_startDate[0],"Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. C. Gonorrhea. 3. Enter Remarks: (Include any symptoms or treatment given with doses and dates of administration). Enter Start Date. Enter as 2-digit Month, 2-digit Day, and 4-digit Year.",Tx,True,No persona identified,date(1.50),Date field,"[('medical', 0.6), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1C3_startDate,0
Pt8Line1D1_Findings[0],Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. D. Other Class A. / Class B Conditions for Communicable Diseases of Public Health Significance. 1. Findings. A. Select No Class A. / B Condition.,Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.6), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1D1_Findings,0
Pt8Line1D1_Findings[1],"Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. D. Other Class A. / Class B Conditions for Communicable Diseases of Public Health Significance. 1. Findings. B. Select Hansen's Disease (leprosy, any classification) untreated, Class A.",Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.6), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1D1_Findings,1
Pt8Line1D1_Findings[2],"Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. D. Other Class A. / Class B Conditions for Communicable Diseases of Public Health Significance. 1. Findings. C. Select Hansen's Disease (leprosy, any classification) treated or partially treated, Class B.",Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.6), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1D1_Findings,2
Pt8Line1D1b_Checkboxf[0],"Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. D. Other Class A. / Class B Conditions for Communicable Diseases of Public Health Significance. 1. Findings. B. Hansen's Disease (leprosy, any classification) untreated, Class A. Select Indeterminate, tuberculoid, borderline tuberculoid (paucibacillary).",Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.6), ('immigration', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1D1b_Checkboxf,0
Pt8Line1D1b_Checkboxf[1],"Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. D. Other Class A. / Class B Conditions for Communicable Diseases of Public Health Significance. 1. Findings. B. Hansen's Disease (leprosy, any classification) untreated, Class A. Select Mid-borderline, borderline lepromatous, lepromatous (multibacillary).",Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.6), ('immigration', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1D1b_Checkboxf,1
Pt8Line1c2_Findings[0],"Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. C. Gonorrhea. 2. Findings. Select Gonorrhea, Class B (treated in the last year).",Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1c2_Findings,0
Pt8Line1c2_Findings[1],"Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. C. Gonorrhea. 2. Findings. Select Gonorrhea, Class A. (untreated).",Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1c2_Findings,1
Pt8Line1c2_Findings[2],Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. C. Gonorrhea. 2. Findings. Select No Class A. or Class B Gonorrhea.,Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1c2_Findings,2
Pt8Line1c3_Remarks[0],Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. C. Gonorrhea. 3. Enter Remarks: (Include any symptoms or treatment given with doses and dates of administration).,Tx,True,No persona identified,date(1.50),Date field,"[('medical', 0.6), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1c3_Remarks,0
Pt8Line2A_Disorders[0],"Part 8. Civil Surgeon Worksheet. 2. Physical or Mental Disorders With Associated Harmful Behavior. Include here any physical or mental disorders with current associated harmful behavior or history of associated harmful behavior judged likely to recur. This category of physical or mental disorders includes any diagnosis of substance-use disorders that involve any substance that is not listed in Schedule I, II, III, IV, or V of section 202 of the Controlled Substances Act (for example, diagnosis of an alcohol-use disorder). Diagnose mental disorders according to the diagnostic criteria in the most recent edition of the Diagnostic and Statistical Manual (DSM) or another authoritative source, as determined by the director of the CDC. Diagnose physical disorders according to the diagnostic criteria in the most recent edition of the World Health Organization's Manual of the International Classification of Diseases, Injuries, and Causes of Death (ICD) or another authoritative source as determined by the director of the CDC. See the CDC's Technical Instructions for Civil Surgeons for more information.A. Findings. 1. Select No Class A or B Physical or Mental Disorder.",Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.6), ('biographical', 0.3), ('criminal', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line2A_Disorders,0
Pt8Line2A_Disorders[1],"Part 8. Civil Surgeon Worksheet. 2. Physical or Mental Disorders With Associated Harmful Behavior. Include here any physical or mental disorders with current associated harmful behavior or history of associated harmful behavior judged likely to recur. This category of physical or mental disorders includes any diagnosis of substance-use disorders that involve any substance that is not listed in Schedule I, II, III, IV, or V of section 202 of the Controlled Substances Act (for example, diagnosis of an alcohol-use disorder). Diagnose mental disorders according to the diagnostic criteria in the most recent edition of the Diagnostic and Statistical Manual (DSM) or another authoritative source, as determined by the director of the CDC. Diagnose physical disorders according to the diagnostic criteria in the most recent edition of the World Health Organization's Manual of the International Classification of Diseases, Injuries, and Causes of Death (ICD) or another authoritative source as determined by the director of the CDC. See the CDC's Technical Instructions for Civil Surgeons for more information.A. Findings. 5. Select Physical/Mental Disorder with a History of Associated Harmful Behavior Unlikely to Recur, Class B.",Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.6), ('biographical', 0.3), ('criminal', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line2A_Disorders,1
Pt8Line2A_Disorders[2],"Part 8. Civil Surgeon Worksheet. 2. Physical or Mental Disorders With Associated Harmful Behavior. Include here any physical or mental disorders with current associated harmful behavior or history of associated harmful behavior judged likely to recur. This category of physical or mental disorders includes any diagnosis of substance-use disorders that involve any substance that is not listed in Schedule I, II, III, IV, or V of section 202 of the Controlled Substances Act (for example, diagnosis of an alcohol-use disorder). Diagnose mental disorders according to the diagnostic criteria in the most recent edition of the Diagnostic and Statistical Manual (DSM) or another authoritative source, as determined by the director of the CDC. Diagnose physical disorders according to the diagnostic criteria in the most recent edition of the World Health Organization's Manual of the International Classification of Diseases, Injuries, and Causes of Death (ICD) or another authoritative source as determined by the director of the CDC. See the CDC's Technical Instructions for Civil Surgeons for more information. A. Findings. 4. Select Current Physical / Mental Disorder without Associated Harmful Behavior, Class B.",Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.6), ('biographical', 0.3), ('criminal', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line2A_Disorders,2
Pt8Line2A_Disorders[3],"Part 8. Civil Surgeon Worksheet. 2. Physical or Mental Disorders With Associated Harmful Behavior. Include here any physical or mental disorders with current associated harmful behavior or history of associated harmful behavior judged likely to recur. This category of physical or mental disorders includes any diagnosis of substance-use disorders that involve any substance that is not listed in Schedule I, II, III, IV, or V of section 202 of the Controlled Substances Act (for example, diagnosis of an alcohol-use disorder). Diagnose mental disorders according to the diagnostic criteria in the most recent edition of the Diagnostic and Statistical Manual (DSM) or another authoritative source, as determined by the director of the CDC. Diagnose physical disorders according to the diagnostic criteria in the most recent edition of the World Health Organization's Manual of the International Classification of Diseases, Injuries, and Causes of Death (ICD) or another authoritative source as determined by the director of the CDC. See the CDC's Technical Instructions for Civil Surgeons for more information. A. Findings. 3. Select History of Physical / Mental Disorder with Associated Harmful Behavior Likely to Recur, Class A.",Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.6), ('biographical', 0.3), ('criminal', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line2A_Disorders,3
Pt8Line2A_Disorders[4],"Part 8. Civil Surgeon Worksheet. 2. Physical or Mental Disorders With Associated Harmful Behavior. Include here any physical or mental disorders with current associated harmful behavior or history of associated harmful behavior judged likely to recur. This category of physical or mental disorders includes any diagnosis of substance-use disorders that involve any substance that is not listed in Schedule I, II, III, IV, or V of section 202 of the Controlled Substances Act (for example, diagnosis of an alcohol-use disorder). Diagnose mental disorders according to the diagnostic criteria in the most recent edition of the Diagnostic and Statistical Manual (DSM) or another authoritative source, as determined by the director of the CDC. Diagnose physical disorders according to the diagnostic criteria in the most recent edition of the World Health Organization's Manual of the International Classification of Diseases, Injuries, and Causes of Death (ICD) or another authoritative source as determined by the director of the CDC. See the CDC's Technical Instructions for Civil Surgeons for more information.A. Findings. 2. Select Physical/Mental Disorder with Associated Harmful Behavior, Class A.",Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.6), ('biographical', 0.3), ('criminal', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line2A_Disorders,4
Pt8Line2B_Remarks[0],"Part 8. Civil Surgeon Worksheet. 2. Physical or Mental Disorders With Associated Harmful Behavior. Include here any physical or mental disorders with current associated harmful behavior or history of associated harmful behavior judged likely to recur. This category of physical or mental disorders includes any diagnosis of substance-use disorders that involve any substance that is not listed in Schedule I, II, III, IV, or V of section 202 of the Controlled Substances Act (for example, diagnosis of an alcohol-use disorder). Diagnose mental disorders according to the diagnostic criteria in the most recent edition of the Diagnostic and Statistical Manual (DSM) or another authoritative source, as determined by the director of the CDC. Diagnose physical disorders according to the diagnostic criteria in the most recent edition of the World Health Organization's Manual of the International Classification of Diseases, Injuries, and Causes of Death (ICD) or another authoritative source as determined by the director of the CDC. See the CDC's Technical Instructions for Civil Surgeons for more information. B. Remarks: Include diagnosis, likelihood of recurrence of the harmful behavior, therapy given, and any counseling or referrals. If you need extra space to complete this section, use the space provided in Part 11. Additional Information.",Tx,False,,,,"[('medical', 0.6), ('biographical', 0.3), ('criminal', 0.3), ('employment', 0.3)]","[('applicant', 2.0)]",[],Part 8,8,,,Pt8Line2B_Remarks,0
Pt8Line3A_Findings[0],"Part 8. Civil Surgeon Worksheet. 3. Drug Abuse / Drug Addiction. The U.S. Department of Health and Human Services (DHHS) sets the medical guidelines for determining drug abuse and drug addiction. The terms are defined at 42 C F R 34.2(h) and (i). Include here any diagnosis of drug abuse or drug addiction. ""Drug abuse or drug addiction"" is ""current substance use disorder mild, moderate or severe” but only with respect to substances listed in Schedule I, II, III, IV, or V of section 202 of the Controlled Substances Act. Make the diagnosis according to the diagnostic criteria in the most current edition of the DSM, or by another authoritative source as determined by the director of the CDC. You may also make a diagnosis of full remission, according to the diagnostic criteria in the most current edition of the DSM or another authoritative source as determined by the director of the CDC. See the CDC's Technical Instructions for Civil Surgeons for more information.3. Drug Abuse / Drug Addiction. A. Findings. 4. Select Substance (Drug) Addiction in Full Remission, Listed in section 2 0 2 of the Controlled Substances Act, Class B.",Btn,False,,boolean(2.00),Field type is button/checkbox,"[('medical', 0.8999999999999999), ('biographical', 0.3), ('criminal', 0.3), ('employment', 0.3)]","[('applicant', 2.0)]",[],Part 8,8,,,Pt8Line3A_Findings,0
Pt8Line3A_Findings[1],"Part 8. Civil Surgeon Worksheet. 3. Drug Abuse / Drug Addiction. The U.S. Department of Health and Human Services (DHHS) sets the medical guidelines for determining drug abuse and drug addiction. The terms are defined at 42 C F R 34.2(h) and (i). Include here any diagnosis of drug abuse or drug addiction. ""Drug abuse or drug addiction"" is ""current substance use disorder mild, moderate or severe” but only with respect to substances listed in Schedule I, II, III, IV, or V of section 202 of the Controlled Substances Act. Make the diagnosis according to the diagnostic criteria in the most current edition of the DSM, or by another authoritative source as determined by the director of the CDC. You may also make a diagnosis of full remission, according to the diagnostic criteria in the most current edition of the DSM or another authoritative source as determined by the director of the CDC. See the CDC's Technical Instructions for Civil Surgeons for more information. A. Findings. 3. Select Substance (Drug) Abuse in Full Remission, listed in section 202 of the Controlled Substances Act, Class B.",Btn,False,,boolean(2.00),Field type is button/checkbox,"[('medical', 0.8999999999999999), ('biographical', 0.3), ('criminal', 0.3), ('employment', 0.3)]","[('applicant', 2.0)]",[],Part 8,8,,,Pt8Line3A_Findings,1
