Form,Field Name,Type,Parent,Persona,Domain,Value Type,Value,Screen Label,Tooltip
i765.pdf,Pt4Line5_MobileNumber[0],/Tx,Page5[0],,personal,,,"Interpreter's Mobile Telephone Number, (if any).","Part 4.  Interpreter's Contact Information, Certification, and Signature. Interpreter's Contact Information. 5. Enter Interpreter's Mobile Telephone Number, (if any)."
i765.pdf,Part4_NameofLanguage[0],/Tx,Page5[0],applicant,personal,,,"The applicant informed me that he or she understands every instruction, question, and answer on the application, including the Applicant's Declaration and Certification, and has verified the accuracy of every answer.","Part 4.  Interpreter's Contact Information, Certification, and Signature. Interpreter's Certification.  I certify, under penalty of perjury, that  I am fluent in English and (enter language) which is the same language specified in Part 3., Item Number 1.b., and I have read to this applicant in the identified language every question and instruction on this application and his or her answer to every question.  The applicant informed me that he or she understands every instruction, question, and answer on the application, including the Applicant's Declaration and Certification, and has verified the accuracy of every answer."
i765.pdf,Pt5Line1b_PreparerGivenName[0],/Tx,Page5[0],preparer,office,,,Preparer's Given Name (First Name).,"Part 5.  Contact Information, Declaration, and Signature of the Person Preparing this Application, If Other Than the Applicant. Provide the following information about the preparer:  Preparer's Full Name. 1. B. Enter Preparer's Given Name (First Name)."
i765.pdf,Pt5Line2_BusinessName[0],/Tx,Page5[0],preparer,office,,,"Preparer's  Business or Organization Name, if any.","Part 5.  Contact Information, Declaration, and Signature of the Person Preparing this Application, If Other Than the Applicant. Provide the following information about the preparer.  Preparer's Full Name. 2. Enter Preparer's  Business or Organization Name, if any. "
i765.pdf,Pt5Line1a_PreparerFamilyName[0],/Tx,Page5[0],preparer,office,,,Preparer's Family Name (Last Name).,"Part 5.  Contact Information, Declaration, and Signature of the Person Preparing this Application, If Other Than the Applicant.  Provide the following information concerning the preparer:  Preparer's Full Name. 1. A. Enter Preparer's Family Name (Last Name). "
i765.pdf,Pt6Line3c_CityOrTown[0],/Tx,Page5[0],preparer,office,,,the City or Town.,"Part 5.  Contact Information, Declaration, and Signature of the Person Preparing this Application, If Other Than the Applicant. Preparer's Mailing Address. 3. C. Enter the City or Town."
i765.pdf,Pt6Line3a_StreetNumberName[0],/Tx,Page5[0],preparer,office,,,Street Number and Name.,"Part 5.  Contact Information, Declaration, and Signature of the Person Preparing this Application, If Other Than the Applicant. Preparer's Mailing Address. 3. A. Enter Street Number and Name."
i765.pdf,Pt6Line3b_Unit[0],/Btn,Page5[0],preparer,office,selection,Unit,Floor.,"Part 5.  Contact Information, Declaration, and Signature of the Person Preparing this Application, If Other Than the Applicant. Preparer's Mailing Address. 3. B. Select Floor."
i765.pdf,Pt6Line3b_Unit[1],/Btn,Page5[0],preparer,office,selection,Unit,Apartment.,"Part 5.  Contact Information, Declaration, and Signature of the Person Preparing this Application, If Other Than the Applicant.  Preparer's Mailing Address. 3. B. Select Apartment."
i765.pdf,Pt6Line3b_AptSteFlrNumber[0],/Tx,Page5[0],preparer,office,,,"Apartment, Suite or Floor number.","Part 5.  Contact Information, Declaration, and Signature of the Person Preparing this Application, If Other Than the Applicant. Preparer's Mailing Address. 3. B. Enter Apartment, Suite or Floor number. "
i765.pdf,Pt6Line3b_Unit[2],/Btn,Page5[0],preparer,office,selection,Unit,Suite.,"Part 5.  Contact Information, Declaration, and Signature of the Person Preparing this Application, If Other Than the Applicant. Preparer's Mailing Address. 3. B. Select Suite."
i765.pdf,Pt6Line3g_PostalCode[0],/Tx,Page5[0],preparer,office,,,the Postal Code.,"Part 5.  Contact Information, Declaration, and Signature of the Person Preparing this Application, If Other Than the Applicant. Preparer's Mailing Address. 3. G. Enter the Postal Code."
i765.pdf,Pt6Line3e_ZipCode[0],/Tx,Page5[0],preparer,office,,,the ZIP code.,"Part 5.  Contact Information, Declaration, and Signature of the Person Preparing this Application, If Other Than the Applicant. Preparer's Mailing Address. 3. E. Enter the ZIP code."
i765.pdf,Pt6Line3d_State[0],/Ch,Page5[0],preparer,office,,,state from list of states.,"Part 5.  Contact Information, Declaration, and Signature of the Person Preparing this Application, If Other Than the Applicant. Preparer's Mailing Address. 3. D. Select state from list of states."
i765.pdf,Pt6Line3h_Country[0],/Tx,Page5[0],preparer,office,,,the Country.,"Part 5.  Contact Information, Declaration, and Signature of the Person Preparing this Application, If Other Than the Applicant. Preparer's Mailing Address. 3. H. Enter the Country."
i765.pdf,Pt6Line3f_Province[0],/Tx,Page5[0],preparer,office,,,the Province.,"Part 5.  Contact Information, Declaration, and Signature of the Person Preparing this Application, If Other Than the Applicant. Preparer's Mailing Address. 3. F. Enter the Province."
i765.pdf,Pt5Line5_PreparerFaxNumber[0],/Tx,Page5[0],preparer,office,,,Preparer's Mobile Telephone  Number (if any).,"Part 5.  Contact Information, Declaration, and Signature of the Person Preparing this Application, If Other Than the Applicant. Preparer's Contact Information.  5. Enter Preparer's Mobile Telephone  Number (if any). "
i765.pdf,Pt5Line4_DaytimePhoneNumber1[0],/Tx,Page5[0],preparer,office,,,Preparer's Daytime Telephone Number.,"Part 5.  Contact Information, Declaration, and Signature of the Person Preparing this Application, If Other Than the Applicant. Preparer's Contact Information.  4. Enter Preparer's Daytime Telephone Number. "
i765.pdf,Pt5Line6_Email[0],/Tx,Page5[0],preparer,office,,,"Preparer's Email Address, (if any).","Part 5.  Contact Information, Declaration, and Signature of the Person Preparing this Application, If Other Than the Applicant. Preparer's Contact Information.  6. Enter Preparer's Email Address, (if any)."
i765.pdf,Pt5Line3c_CityOrTown[0],/Tx,Page5[0],,personal,,,City or Town.,"Part 4.  Interpreter's Contact Information, Certification, and Signature. Interpreter's Mailing Address. 3. C. Enter City or Town. "
i765.pdf,Pt5Line3a_StreetNumberName[0],/Tx,Page5[0],,personal,,,Street Number and Name.,"Part 4.  Interpreter's Contact Information, Certification, and Signature. Interpreter's Mailing Address. 3. A. Enter Street Number and Name."
i765.pdf,Pt5Line3b_Unit[0],/Btn,Page5[0],,personal,selection,Unit,Floor.,"Part 4.  Interpreter's Contact Information, Certification, and Signature. Interpreter's Mailing Address. 3. B. Select Floor. "
i765.pdf,Pt5Line3b_Unit[1],/Btn,Page5[0],,personal,selection,Unit,Apartment.,"Part 4.  Interpreter's Contact Information, Certification, and Signature. Interpreter's Mailing Address. 3. B. Select Apartment."
i765.pdf,Pt5Line3b_AptSteFlrNumber[0],/Tx,Page5[0],,personal,,,"the Apartment, Suite or Floor number.","Part 4.  Interpreter's Contact Information, Certification, and Signature. Interpreter's Mailing Address. 3. B. Enter the Apartment, Suite or Floor number."
i765.pdf,Pt5Line3b_Unit[2],/Btn,Page5[0],,personal,selection,Unit,Suite.,"Part 4.  Interpreter's Contact Information, Certification, and  Signature. Interpreter's Mailing Address. 3. B. Select Suite."
i765.pdf,Pt5Line3g_PostalCode[0],/Tx,Page5[0],,personal,,,the Postal Code.,"Part 4.  Interpreter's Contact Information, Certification, and Signature. Interpreter's Mailing Address. 3. G. Enter the Postal Code."
i765.pdf,Pt5Line3e_ZipCode[0],/Tx,Page5[0],,personal,,,ZIP Code.,"Part 4.  Interpreter's Contact Information, Certification, and Signature. Interpreter's Mailing Address. 3. E. Enter ZIP Code."
i765.pdf,Pt5Line3d_State[0],/Ch,Page5[0],,personal,,,state from list of states.,"Part 4.  Interpreter's Contact Information, Certification, and Signature. Interpreter's Mailing Address. 3. D. Select state from list of states."
i765.pdf,Pt5Line3h_Country[0],/Tx,Page5[0],,personal,,,the Country.,"Part 4.  Interpreter's Contact Information, Certification, and Signature. Interpreter's Mailing Address. 3. H. Enter the Country."
i765.pdf,Pt5Line3f_Province[0],/Tx,Page5[0],,personal,,,the Province.,"Part 4.  Interpreter's Contact Information, Certification, and Signature. Interpreter's Mailing Address. 3. F. Enter the Province."
i765.pdf,Pt4Line6b_DateofSignature[0],/Tx,Page5[0],,personal,,,"the 2-digit Month, 2-digit Day and 4-digit Year.","Part 4.  Interpreter's Contact Information, Certification, and Signature.  Interpreter's Signature. 7. B. Date of Signature. Enter the 2-digit Month, 2-digit Day and 4-digit Year."
i765.pdf,Pt4Line6a_Signature[0],/Tx,Page5[0],applicant,personal,,,The name of the applicant can not be typewritten into this space.,"Part 4.  Interpreter's Contact Information, Certification, and Signature. Interpreter's Signature. 7. A. Interpreter's Signature. This form can not be signed electronically.  The name of the applicant can not be typewritten into this space."
i765.pdf,Part5Line7_Checkbox[0],/Btn,Page6[0],preparer,office,selection,Checkbox,I am not an attorney or accredited representative but have prepared this application on behalf of the applicant and with the applicant's consent.,"Part 5.  Contact Information, Declaration, and Signature of the Person Preparing this Application, If Other Than the Applicant. Preparer's Statement.  7. A. Select I am not an attorney or accredited representative but have prepared this application on behalf of the applicant and with the applicant's consent."
i765.pdf,Part5Line7_Checkbox[1],/Btn,Page6[0],preparer,office,selection,Checkbox,"NOTE:  If you are an attorney or accredited you may need to submit a completed Form G - 28, Notice of Entry of Appearance as Attorney or Accredited Representative, with this application.","Part 5.  Contact Information, Declaration, and Signature of the Person Preparing this Application, If Other Than the Applicant. Preparer's Statement.  7. B. Select I am an attorney or accredited representative and my representation of the applicant in this case extends or does not extend beyond the preparation of this application. NOTE:  If you are an attorney or accredited you may need to submit a completed Form G - 28, Notice of Entry of Appearance as Attorney or Accredited Representative, with this application."
i765.pdf,Part5Line7b_Checkbox[0],/Btn,Page6[0],preparer,office,selection,Checkbox,I am an attorney or accredited representative and my representation of the applicant in this case extends beyond the preparation of this application.,"Part 5.  Contact Information, Declaration, and Signature of the Person Preparing this Application, If Other Than the Applicant. Preparer's Statement.  7. B. Select I am an attorney or accredited representative and my representation of the applicant in this case extends beyond the preparation of this application."
i765.pdf,Part5Line7b_Checkbox[1],/Btn,Page6[0],preparer,office,selection,Checkbox,I am an attorney or accredited representative and my representation of the applicant in this case does not extend beyond the preparation of this application.,"Part 5.  Contact Information, Declaration, and Signature of the Person Preparing this Application, If Other Than the Applicant. Preparer's Statement.  7. B. Select I am an attorney or accredited representative and my representation of the applicant in this case does not extend beyond the preparation of this application."
